"session_code","participant_code","participant_label","participant_time_started_utc","touch_capability","device_type","condition","doc_id","displayed_sequence","seconds_in_viewport","scroll_sequence","liked","reply","hasReply","height"
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",6,6,14.042,"6",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",7,7,17.073,"7",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",24,8,14.545,"8",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",31,9,14.788,"9",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",23,10,13.976,"10",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",32,11,13.315,"11",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",10,12,16.471,"12",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",29,13,11.679,"13",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",13,14,13.725,"14",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",1,15,10.102,"15",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",2,16,6.634,"16",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",25,17,6,"17",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",36,18,2.57,"18",FALSE,"",FALSE,617
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",27,19,4.554,"19",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",19,20,4.381,"20",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",40,21,1.398,"21",FALSE,"",FALSE,635
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",15,22,7.391,"22",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",16,23,9.618,"23",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",3,24,9.691,"24",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",38,25,1.221,"25",FALSE,"",FALSE,635
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",26,26,4.993,"26",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",22,27,4.602,"27",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",21,28,5.06,"28",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",17,29,1.909,"29",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",18,30,1.98,"30",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",8,31,4.772,"31",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",30,32,4.525,"32",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",4,33,7.002,"33",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",28,34,7.111,"34",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",34,35,5.841,"35",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",5,36,5.271,"36",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",39,37,2.035,"37",FALSE,"",FALSE,351
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",14,38,5.438,"39",FALSE,"",FALSE,110
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",12,39,5.348,"38",FALSE,"",FALSE,128
"z2q0bsds","15f0gcre","66edb9b6ccc717d2c61888f9","2024-10-15 14:59:51",1,"Desktop","A",20,40,5.018,"40",FALSE,"",FALSE,110
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",18,1,49.717,"2,23",TRUE,"",FALSE,545
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",26,2,11.673,"1,3,21,22,24",FALSE,"",FALSE,413
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",40,3,5.496,"4,20,25",TRUE,"",FALSE,646
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",14,4,3.87,"5,19,26",FALSE,"",FALSE,506
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",25,5,3.609,"6,18,27",TRUE,"",FALSE,533
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",32,6,11.617,"7,17,28",TRUE,"",FALSE,504
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",13,7,5.252,"8,16,29",TRUE,"",FALSE,551
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",19,8,199.468,"9,15,31,32,33",FALSE,"",FALSE,515
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",16,9,202.015,"10,14,30",TRUE,"",FALSE,545
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",1,10,10.687,"11,13,34",TRUE,"",FALSE,528
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",8,11,3.373,"12,35",FALSE,"",FALSE,526
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",4,12,3.129,"36",TRUE,"",FALSE,512
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",9,13,0.585,"37",FALSE,"",FALSE,519
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",2,14,1.027,"38",FALSE,"",FALSE,530
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",7,15,1.252,"39",FALSE,"",FALSE,609
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",20,16,0.749,"40",FALSE,"",FALSE,540
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",28,17,0.416,"41",FALSE,"",FALSE,622
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",31,18,0.684,"42",FALSE,"",FALSE,523
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",15,19,5.897,"43",FALSE,"",FALSE,622
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",12,20,0.455,"44",FALSE,"",FALSE,524
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",10,21,0.85,"45",FALSE,"",FALSE,517
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",21,22,0.535,"46",FALSE,"",FALSE,622
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",37,23,0.431,"47",FALSE,"",FALSE,646
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",38,24,0.984,"48",FALSE,"",FALSE,646
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",17,25,0.548,"49",FALSE,"",FALSE,549
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",6,26,0.515,"50",FALSE,"",FALSE,504
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",22,27,0.517,"51",FALSE,"",FALSE,540
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",33,28,0.467,"52",FALSE,"",FALSE,504
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",30,29,0.547,"53",FALSE,"",FALSE,546
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",23,30,0.433,"54",FALSE,"",FALSE,503
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",39,31,71.593,"56",FALSE,"",FALSE,431
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",35,32,47.717,"55",FALSE,"",FALSE,489
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",36,33,0.772,"57",FALSE,"",FALSE,153
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",11,34,0.173,"58",FALSE,"",FALSE,546
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",34,35,0.648,"59",FALSE,"",FALSE,533
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",27,36,0.643,"60",FALSE,"",FALSE,560
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",3,37,0.797,"61",FALSE,"",FALSE,622
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",29,38,0.367,"62",FALSE,"",FALSE,541
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",24,39,0.132,"63",FALSE,"",FALSE,507
"z2q0bsds","17p1572j","66ec4adbeb5602188fdf76f4","2024-10-15 15:33:39",0,"Desktop","A",5,40,2.294,"64",FALSE,"",FALSE,505
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",26,1,20.147,"1",FALSE,"",FALSE,413
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",13,2,20.914,"2",FALSE,"",FALSE,551
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",32,3,10.417,"3",FALSE,"",FALSE,504
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",24,4,10.717,"4",FALSE,"",FALSE,507
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",6,5,5.55,"5",FALSE,"",FALSE,504
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",33,6,11.4,"6",FALSE,"",FALSE,504
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",18,7,22.783,"7",FALSE,"",FALSE,545
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",7,8,5.133,"8",FALSE,"",FALSE,609
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",37,9,6.233,"9",FALSE,"",FALSE,646
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",16,10,5.05,"10",FALSE,"",FALSE,545
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",38,11,5.451,"11",FALSE,"",FALSE,646
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",5,12,11.631,"12",FALSE,"",FALSE,505
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",29,13,11.516,"13",FALSE,"",FALSE,541
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",36,14,3.267,"14",FALSE,"",FALSE,622
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",14,15,8.767,"15",FALSE,"",FALSE,506
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",20,16,8.3,"16",FALSE,"",FALSE,540
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",22,17,7.217,"17",FALSE,"",FALSE,540
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",31,18,8.633,"18",FALSE,"",FALSE,523
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",3,19,8.333,"19",FALSE,"",FALSE,622
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",15,20,10.117,"20",FALSE,"",FALSE,622
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",34,21,3.884,"21",FALSE,"",FALSE,533
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",21,22,8.682,"22",FALSE,"",FALSE,622
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",12,23,10.784,"24",FALSE,"",FALSE,524
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",30,24,7.25,"23,25",FALSE,"",FALSE,546
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",1,25,13.217,"26",FALSE,"",FALSE,528
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",2,26,14.467,"27",FALSE,"",FALSE,530
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",40,27,2.384,"28",FALSE,"",FALSE,646
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",39,28,6.034,"29",FALSE,"",FALSE,431
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",35,29,10.165,"30",FALSE,"",FALSE,489
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",25,30,5.2,"31",FALSE,"",FALSE,533
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",11,31,9.216,"33",FALSE,"",FALSE,546
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",17,32,9.733,"32,34",FALSE,"",FALSE,549
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",19,33,2.067,"35",FALSE,"",FALSE,515
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",8,34,4.566,"36",FALSE,"",FALSE,526
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",27,35,7.43,"37",FALSE,"",FALSE,560
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",9,36,4.497,"38",FALSE,"",FALSE,519
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",28,37,4.617,"39",FALSE,"",FALSE,622
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",23,38,4.984,"40",FALSE,"",FALSE,503
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",10,39,8.05,"41",FALSE,"",FALSE,517
"z2q0bsds","1g6ykr79","5ed427e3bcd0c00b58a177c0","2024-10-15 15:21:03",0,"Desktop","A",4,40,9.935,"42",FALSE,"",FALSE,512
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",20,1,10.897,"1",FALSE,"",FALSE,168
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",2,2,3.439,"2",FALSE,"",FALSE,530
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",13,3,5.844,"3,5",FALSE,"",FALSE,551
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",23,4,5.511,"4,6",FALSE,"",FALSE,504
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",1,5,4.361,"7",FALSE,"",FALSE,528
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",34,6,3.529,"8",FALSE,"",FALSE,534
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",18,7,5.411,"9",FALSE,"",FALSE,545
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",4,8,6.353,"10",FALSE,"",FALSE,512
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",31,9,8.997,"11",FALSE,"",FALSE,524
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",16,10,3.169,"12",FALSE,"",FALSE,545
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",36,11,1.784,"13",FALSE,"",FALSE,622
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",11,12,3.13,"14",FALSE,"",FALSE,546
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",17,13,0.868,"15",FALSE,"",FALSE,549
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",9,14,4.929,"16",FALSE,"",FALSE,520
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",15,15,0,"17",FALSE,"",FALSE,622
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",19,16,0.514,"18",FALSE,"",FALSE,515
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",29,17,0.037,"19",FALSE,"",FALSE,541
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",27,18,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",39,19,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",25,20,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",22,21,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",21,22,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",28,23,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",3,24,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",5,25,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",35,26,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",6,27,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",30,28,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",8,29,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",14,30,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",32,31,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",40,32,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",7,33,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",37,34,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",38,35,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",10,36,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",12,37,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",26,38,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",24,39,NA,NA,FALSE,"",FALSE,NA
"z2q0bsds","1mu4hfts","66814bd337692ab271dffe6e","2024-10-15 15:14:46",1,"Desktop","A",33,40,3.452,"20",FALSE,"",FALSE,504
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",21,1,31.852,"1,4,80,86,129",FALSE,"",FALSE,423
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",1,2,39.368,"2,5,81,87,130",FALSE,"",FALSE,377
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",7,3,36.316,"3,6,79,82,85,89,128,131",FALSE,"For reallll",TRUE,416
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",16,4,8.146,"7,78,84,88,90,127,132",FALSE,"",FALSE,411
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",9,5,6.835,"8,77,83,91,126,133",FALSE,"",FALSE,386
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",29,6,5.194,"9,76,92,125,134",FALSE,"",FALSE,408
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",4,7,4.885,"10,75,93,124,135",FALSE,"",FALSE,381
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",40,8,0.931,"11,74,94,123,136",FALSE,"",FALSE,495
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",31,9,1.295,"12,73,95,122,137",FALSE,"",FALSE,398
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",18,10,1.474,"13,72,96,121,138",FALSE,"",FALSE,411
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",30,11,1.682,"14,71,97,120,139",FALSE,"",FALSE,397
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",35,12,2.155,"15,70,98,119,140",FALSE,"",FALSE,353
"z2q0bsds","1u3cic13","66d0c8407ef8c9af4ab32543","2024-10-15 15:42:09",1,"Mobile","A",24,13,2.124,"16,69,99,118,141",FALSE,"",FALSE,379
