"session_code","participant_code","participant_label","participant_time_started_utc","touch_capability","device_type","condition","doc_id","displayed_sequence","seconds_in_viewport","scroll_sequence","liked","reply","hasReply","height"
"w9d9q6uk","348mpkjs","668b37077c15ef8634f2121c","2024-10-11 22:37:41",1,"Tablet","A",10,35,6.353,"23",NA,NA,NA,424
"w9d9q6uk","348mpkjs","668b37077c15ef8634f2121c","2024-10-11 22:37:41",1,"Tablet","A",24,36,3.65,"24,26",NA,NA,NA,416
"w9d9q6uk","348mpkjs","668b37077c15ef8634f2121c","2024-10-11 22:37:41",1,"Tablet","A",25,37,7.469,"25,27",NA,NA,NA,436
"w9d9q6uk","348mpkjs","668b37077c15ef8634f2121c","2024-10-11 22:37:41",1,"Tablet","A",21,38,4.216,"28",NA,NA,NA,508
"w9d9q6uk","348mpkjs","668b37077c15ef8634f2121c","2024-10-11 22:37:41",1,"Tablet","A",31,39,9.899,"29",NA,NA,NA,431
"w9d9q6uk","348mpkjs","668b37077c15ef8634f2121c","2024-10-11 22:37:41",1,"Tablet","A",5,40,10.317,"30",NA,NA,NA,414
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",21,1,2.452,"1",FALSE,"",FALSE,399
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",24,2,2.567,"2",FALSE,"",FALSE,360
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",11,3,0.599,"3",FALSE,"",FALSE,357
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",19,4,0.568,"4",FALSE,"",FALSE,364
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",17,5,0.186,"5",FALSE,"",FALSE,405
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",22,6,0.269,"6",FALSE,"",FALSE,389
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",38,7,0.119,"7",FALSE,"",FALSE,471
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",31,8,0.082,"8",FALSE,"",FALSE,404
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",2,9,0.115,"9",FALSE,"",FALSE,373
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",34,10,0.252,"10",FALSE,"",FALSE,385
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",40,11,0.117,"11",FALSE,"",FALSE,471
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",36,12,NA,NA,FALSE,"",FALSE,423
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",7,13,0.016,"12",FALSE,"",FALSE,392
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",18,14,0.05,"13",FALSE,"",FALSE,392
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",27,15,0.966,"14",FALSE,"",FALSE,365
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",29,16,1.149,"15",FALSE,"",FALSE,389
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",32,17,0.252,"16",FALSE,"",FALSE,358
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",30,18,0.135,"17",FALSE,"",FALSE,379
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",13,19,0.999,"18,20",FALSE,"",FALSE,395
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",10,20,1.587,"21",FALSE,"",FALSE,366
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",8,21,2.053,"19,22",FALSE,"",FALSE,357
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",39,22,1.616,"23",FALSE,"",FALSE,353
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",4,23,0.682,"24",FALSE,"",FALSE,363
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",35,24,1.219,"25",FALSE,"",FALSE,337
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",5,25,0.768,"26",FALSE,"",FALSE,359
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",20,26,1.993,"27",FALSE,"",FALSE,389
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",3,27,2.853,"28",FALSE,"",FALSE,423
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",28,28,1.686,"29",FALSE,"",FALSE,399
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",37,29,1.085,"30",FALSE,"",FALSE,471
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",16,30,1.201,"31",FALSE,"",FALSE,392
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",6,31,1.302,"32",FALSE,"",FALSE,369
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",23,32,3.592,"33",FALSE,"",FALSE,358
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",26,33,3.629,"34",FALSE,"",FALSE,285
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",1,34,3.096,"35",FALSE,"",FALSE,359
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",9,35,3.162,"36",FALSE,"",FALSE,367
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",14,36,3.196,"37",FALSE,"",FALSE,359
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",33,37,0.318,"38",FALSE,"",FALSE,358
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",25,38,0.201,"39",FALSE,"",FALSE,350
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",15,39,0.117,"40",FALSE,"",FALSE,399
"w9d9q6uk","3jtkecrn","6679c981cc92cb42a0ed3478","2024-10-11 23:01:01",1,"Mobile","A",12,40,2.084,"41",FALSE,"",FALSE,356
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",5,1,9.783,"1,5",FALSE,"",FALSE,386
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",32,2,14.998,"2,6",FALSE,"",FALSE,410
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",1,3,10.276,"4,7",FALSE,"",FALSE,410
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",29,4,7.803,"3,8",FALSE,"",FALSE,443
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",26,5,7.401,"9",FALSE,"",FALSE,324
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",22,6,8.888,"10",FALSE,"",FALSE,419
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",17,7,9.732,"11",FALSE,"",FALSE,456
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",12,8,4.61,"12",FALSE,"",FALSE,408
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",25,9,6.284,"14",FALSE,"",FALSE,406
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",37,10,3.553,"13,15",FALSE,"",FALSE,515
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",15,11,5.738,"16",FALSE,"",FALSE,467
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",23,12,10.418,"17",FALSE,"",FALSE,410
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",18,13,8.713,"18",FALSE,"",FALSE,446
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",16,14,5.612,"19",FALSE,"",FALSE,446
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",40,15,2.458,"20",FALSE,"",FALSE,515
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",13,16,3.617,"21",FALSE,"",FALSE,450
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",34,17,6.284,"22",FALSE,"",FALSE,414
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",11,18,5.388,"23",FALSE,"",FALSE,415
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",20,19,5.505,"24",FALSE,"",FALSE,419
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",28,20,3.881,"25",FALSE,"",FALSE,467
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",21,21,4,"26",FALSE,"",FALSE,467
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",8,22,4.137,"27",FALSE,"",FALSE,409
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",6,23,4.03,"29",FALSE,"",FALSE,418
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",27,24,2.392,"28,30",FALSE,"",FALSE,425
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",39,25,2.931,"31",FALSE,"",FALSE,367
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",7,26,2.921,"32",FALSE,"",FALSE,459
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",9,27,1.819,"33",FALSE,"",FALSE,421
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",30,28,2.72,"35",FALSE,"",FALSE,430
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",38,29,0.861,"34,36",FALSE,"",FALSE,515
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",2,30,2.58,"37",FALSE,"",FALSE,428
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",33,31,4.481,"38",FALSE,"",FALSE,410
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",14,32,5.976,"39",FALSE,"",FALSE,412
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",35,33,4.667,"40",FALSE,"",FALSE,383
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",24,34,3.408,"41",FALSE,"",FALSE,412
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",3,35,5.146,"42",FALSE,"",FALSE,491
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",31,36,7.936,"43",FALSE,"",FALSE,431
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",10,37,7.671,"44",FALSE,"",FALSE,396
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",19,38,3.879,"45",FALSE,"",FALSE,418
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",36,39,0.247,"46",FALSE,"",FALSE,467
"w9d9q6uk","3u47rik5","67033b86343d35f73b579dd5","2024-10-11 23:03:25",1,"Mobile","A",4,40,7.111,"47",FALSE,"",FALSE,415
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",2,1,13.129,"1,2",FALSE,"",FALSE,529
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",33,2,13.113,"3,7",FALSE,"",FALSE,504
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",17,3,12.135,"4,6,8",FALSE,"",FALSE,549
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",12,4,5.893,"5,9,11",FALSE,"",FALSE,524
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",13,5,8.722,"10,12",FALSE,"",FALSE,551
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",16,6,13.716,"14,16",FALSE,"",FALSE,545
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",39,7,8.352,"13,17",FALSE,"",FALSE,431
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",32,8,1.968,"15,18",FALSE,"",FALSE,504
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",20,9,0.052,"19",FALSE,"",FALSE,540
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",36,10,0.067,"20",FALSE,"",FALSE,622
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",34,11,0.113,"21",FALSE,"",FALSE,533
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",19,12,0.065,"22",FALSE,"",FALSE,515
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",21,13,0.017,"23",FALSE,"",FALSE,622
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",14,14,0.033,"24",FALSE,"",FALSE,506
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",38,15,0.08,"25",FALSE,"",FALSE,646
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",4,16,0.068,"26",FALSE,"",FALSE,512
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",11,17,0.079,"27",FALSE,"",FALSE,546
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",25,18,0.197,"28",FALSE,"",FALSE,533
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",30,19,0.37,"29",FALSE,"",FALSE,546
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",35,20,0.118,"30",FALSE,"",FALSE,489
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",6,21,0.084,"31",FALSE,"",FALSE,504
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",28,22,0.051,"32",FALSE,"",FALSE,622
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",3,23,0.051,"33",FALSE,"",FALSE,622
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",7,24,0.129,"34",FALSE,"",FALSE,609
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",23,25,0.133,"35",FALSE,"",FALSE,503
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",40,26,0.153,"36",FALSE,"",FALSE,646
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",37,27,0.134,"37",FALSE,"",FALSE,646
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",22,28,0.067,"38",FALSE,"",FALSE,540
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",5,29,0.098,"39",FALSE,"",FALSE,505
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",31,30,1.836,"40",FALSE,"",FALSE,523
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",18,31,0.053,"41",FALSE,"",FALSE,545
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",8,32,0.035,"42",FALSE,"",FALSE,526
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",15,33,0.049,"43",FALSE,"",FALSE,622
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",10,34,0.032,"44",FALSE,"",FALSE,517
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",26,35,0.048,"45",FALSE,"",FALSE,413
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",24,36,0.1,"46",FALSE,"",FALSE,507
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",29,37,0.068,"47",FALSE,"",FALSE,541
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",1,38,0.066,"48",FALSE,"",FALSE,528
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",27,39,0.065,"49",FALSE,"",FALSE,560
"w9d9q6uk","40lb32cf","670803bf85749780f9e955a4","2024-10-11 22:30:07",0,"Desktop","A",9,40,2.05,"50",FALSE,"",FALSE,519
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",4,1,16.533,"1",TRUE,"",FALSE,511
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",13,2,21.782,"2",FALSE,"",FALSE,551
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",17,3,10.083,"3",FALSE,"",FALSE,549
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",12,4,7.283,"4",FALSE,"",FALSE,524
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",2,5,4.248,"5",FALSE,"",FALSE,530
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",19,6,3.366,"6",FALSE,"",FALSE,515
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",5,7,5.533,"7",FALSE,"",FALSE,505
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",33,8,5.35,"8",FALSE,"",FALSE,504
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",28,9,3.367,"9",FALSE,"",FALSE,622
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",30,10,5.148,"10",FALSE,"",FALSE,546
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",36,11,2.366,"11",FALSE,"",FALSE,622
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",10,12,32.317,"13",FALSE,"",FALSE,517
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",7,13,4.566,"12,14",FALSE,"",FALSE,609
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",27,14,6.199,"15",FALSE,"",FALSE,560
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",23,15,4.901,"16",FALSE,"",FALSE,503
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",1,16,4.816,"17",FALSE,"",FALSE,528
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",39,17,6.334,"18",FALSE,"",FALSE,431
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",34,18,4.668,"19",FALSE,"",FALSE,533
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",37,19,7.567,"20",FALSE,"",FALSE,646
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",31,20,8.134,"21",FALSE,"",FALSE,523
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",21,21,4.233,"22",FALSE,"",FALSE,622
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",32,22,4.784,"23",FALSE,"",FALSE,504
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",40,23,3.117,"24",FALSE,"",FALSE,646
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",9,24,4.768,"25",FALSE,"",FALSE,519
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",6,25,6.418,"26",FALSE,"",FALSE,504
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",22,26,4.934,"27",FALSE,"",FALSE,540
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",8,27,1.95,"28",FALSE,"",FALSE,526
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",20,28,8.751,"29",FALSE,"",FALSE,540
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",38,29,2.099,"30",FALSE,"",FALSE,646
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",15,30,3.449,"31",FALSE,"",FALSE,622
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",3,31,5.618,"32",FALSE,"",FALSE,622
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",18,32,6.584,"33",FALSE,"",FALSE,545
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",11,33,3.466,"34",FALSE,"",FALSE,546
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",35,34,7.083,"35",FALSE,"",FALSE,489
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",14,35,6.919,"36",FALSE,"",FALSE,506
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",29,36,4.567,"37",FALSE,"",FALSE,541
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",25,37,4.25,"38",FALSE,"",FALSE,533
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",26,38,4.184,"39",FALSE,"",FALSE,413
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",24,39,3.667,"40",FALSE,"",FALSE,507
"w9d9q6uk","44oeen98","6089ced32208d519e8ff3ef4","2024-10-11 23:01:21",0,"Desktop","A",16,40,5.327,"41",FALSE,"",FALSE,545
"w9d9q6uk","4bfpvzqi","665a433b5cf2b3fc75ec044e","2024-10-11 22:53:48",0,"Desktop","A",32,1,7.538,"1",FALSE,"",FALSE,504
"w9d9q6uk","4bfpvzqi","665a433b5cf2b3fc75ec044e","2024-10-11 22:53:48",0,"Desktop","A",20,2,10.451,"3",FALSE,"",FALSE,540
"w9d9q6uk","4bfpvzqi","665a433b5cf2b3fc75ec044e","2024-10-11 22:53:48",0,"Desktop","A",23,3,7.099,"2,4",FALSE,"",FALSE,503
"w9d9q6uk","4bfpvzqi","665a433b5cf2b3fc75ec044e","2024-10-11 22:53:48",0,"Desktop","A",39,4,8.3,"5",FALSE,"",FALSE,431
"w9d9q6uk","4bfpvzqi","665a433b5cf2b3fc75ec044e","2024-10-11 22:53:48",0,"Desktop","A",40,5,7.595,"6",FALSE,"",FALSE,646
